id,label_0,label_1,label_2
8256d4d8d6d54b889962283971779d39,0.00016626847,0.0608638,0.93897
923cf8f1f6c54d258e606dca867d9250,0.00020262589,0.93563044,0.06416695
c4dbaa0e78964785a3dfbe05fe3190b7,6.847905e-05,0.00040076568,0.9995308
c3117ba9540743f1aa0b566c0b86a9e2,0.039956737,0.95833814,0.0017050506
c31c198fd43b4303ba8fe37f1da3ae5e,0.010156005,0.31507725,0.6747668
3085accfec05428b8f76841a1d5f94a9,4.053514e-06,0.00012228494,0.99987364
fb133c7d533f46edbce6d1b8465941ee,0.9995641,0.00027068626,0.00016514228
0cb9cdebc9d44bab885ba121ad951d5a,0.09129686,0.21265729,0.6960458
730f2c062e934872a14f1845e93de76a,4.5106517e-06,0.00015013707,0.99984527
9f068e9f1a794cb6852a44bd110e46df,3.6481003e-06,0.000119207034,0.9998771
cc8ef01de59d4180b5d27ce89aa4ef60,3.5995656e-06,0.000115495364,0.9998809
2c4fda0d78a4404c8a7d88ec41010c1a,4.422731e-06,0.00013360058,0.99986196
13902229dbf84abb89bb8206502f9edf,0.00062155986,0.001453404,0.99792504
11444b1f31994fce8112c33007badfbe,3.8821436e-06,0.00012050958,0.99987555
1d597e42cf5c429a8e808805be2d66e9,0.0026591981,0.99701107,0.00032966112
763dcf339d6340a39067c94e0ab4eb4a,3.611739e-06,0.00011425961,0.9998821
170b1091f75a4540b8c0d0f59925adbf,2.0425368e-05,0.004862964,0.9951166
7a65c6214e4c47a9b190289a57f596bb,3.598374e-06,0.00011483426,0.9998816
3b22fe7744fe431bbf9af2719bb90949,3.6756555e-06,0.00013105529,0.9998652
e0eadd1397fb4216bb96962e5a710236,0.0006417169,0.83522123,0.16413699
a3d5ce77de49400d8a4612c78162a84a,0.022600954,0.52332807,0.45407093
c6ae7e72fa64415d973932c9573df992,3.5604755e-06,0.00011698819,0.9998795
a3e94a66c82e44ed85628db7fd21359e,0.00035224707,0.8416339,0.15801382
da22b380378047c487aeae0aaa920f2b,3.6088552e-06,0.000116762276,0.9998796
d2ce13c84d6549a89264f5c2171d1b8f,0.9608137,0.025507586,0.013678745
f3df6b494f214b068ee690834268c6fa,0.9998388,0.0001534624,7.637304e-06
33d380c47f4a4a3285ae05edabc92620,2.4752106e-05,0.0031271665,0.99684805
e1f8b4c7c5b94c4a9c3269e8462ba4a0,4.7328763e-06,0.0001742249,0.999821
1c782ad469684517b3beebcb7a358e43,3.5707558e-06,0.00011669716,0.9998797
fdde4d928ad24033bdd05615fe25d378,0.0002597367,0.016125025,0.9836152
05ca1b2b7989477595e8b866614749a4,3.6548274e-06,0.00011360038,0.9998827
e45f8b9616b84d328cdb2721462e0d37,6.847905e-05,0.00040076568,0.9995308
d41508575c234aaabb8e1635973a7a4d,0.00014067418,0.9998086,5.0777973e-05
449b33376a81423eacac2a400ec4360d,0.0001827255,0.0007226134,0.9990947
a68bdb6f75c14711a5753e599b51e08e,0.000110867295,0.99984944,3.969297e-05
0c9f8a6ffde547719b16f37cb716ec52,0.6473523,0.3483248,0.004322964
e4fc88b5f94b4c6191efbea24d6701c3,0.00028254394,0.11263686,0.88708055
76236adaab164c39a79524d5fe697213,0.011815233,0.001337607,0.9868472
6326b55428794becb1e29c3a0b17f56a,0.00045139538,0.99950707,4.150558e-05
a26e9c3c4b984757900047980363c1c9,0.16179258,0.008934231,0.8292732
df82bac448164731b54833e93d212c1a,9.350743e-06,0.000484099,0.9995066
0ebe1f89ae9e4232807ac7fd9ddce98d,3.5585424e-06,0.0001172787,0.9998791
55d2f277144d422ca68598b69da05f79,0.00010382012,0.999853,4.308713e-05
a151dcfc087049c480fa93cf5f3dc86d,0.99687,0.0029645646,0.00016543799
7b577b8396e040d29c90bf7587abd455,0.0011447466,0.008268692,0.9905866
a192f37fa70c4f9696319afd1166d5f1,0.0005595851,0.001062613,0.9983778
1c733a97e3214ce8b5f1d9044b315c75,0.029756922,0.18357642,0.7866666
e7fb300c1bad499b9dd00c12476e18d7,8.450488e-06,0.00024366227,0.9997478
3c5a508c68274e19835bf985e19edfe6,3.5870994e-06,0.00011718278,0.99987924
5cd2edc53c584034bc8a56040cb2ed95,8.6115564e-05,0.013977129,0.9859367
37728d04471c4815a784e892eec80465,0.00010382012,0.999853,4.308713e-05
ffc08161348447a4b5f7ee86ae8effdf,0.010271311,0.0009643157,0.9887644
5f54ee7151dd4720b1e0e7cd66000225,4.4104304e-06,0.0001359232,0.9998597
bc4af12c1cd64c079cf2feb6838c9b7d,3.5966013e-06,0.00011638057,0.9998801
0658346b74314a29a2c78034b332cef5,0.08885414,0.8581221,0.053023696
25e70ff7d37342bebbdc571ee2923a2b,3.6471145e-06,0.000112919006,0.9998834
ac4aa7ad37134bdbbdabe31d81dfeb83,3.5869637e-06,0.000116904885,0.9998795
253cc10c99b14a0dbe3bcb0f02e37469,3.662989e-06,0.000116557014,0.9998797
d7b879c961594b9786ebc362756bf1f3,7.125774e-05,0.00210402,0.9978248
b50368acbbce47569130dd5d43b758f6,3.8827734e-06,0.00012695437,0.9998691
5a2e33701f8b439e81631b80f7a0c0fb,0.4335206,0.5147554,0.05172402
aab99603805d4af8a3caa1505c0fed5a,0.00035224707,0.8416339,0.15801382
638f754de03a451f94ce17c984695df0,3.5794935e-06,0.00012165403,0.9998747
eae8f6d70d6b41f3a85258dd3452c90b,0.99868244,0.0012432662,7.4264906e-05
6b8a1832634e405e9eb4e3d9ea383645,5.92385e-06,0.00018107018,0.999813
024cf8037c6d4755aa24657f8db268a2,4.177603e-06,0.00013341462,0.99986243
39267e93f5364017b624339c3146f944,4.123616e-06,0.00013250722,0.99986327
e17ab29d70b0495fab8d259d6c012b37,4.05963e-06,0.00013471756,0.99986124
f64153a840b743749332f72b052c2805,7.996701e-06,0.00036270195,0.99962926
a8bd2f84205e491c897247b83d574f33,3.6273245e-06,0.00011420863,0.9998822
548fa5706e964ae9907c926776d1b7a6,2.6973074e-05,0.006436681,0.9935363
05c115f045c843bea26459b7d4c72b2f,4.3102586e-06,0.00013047043,0.9998652
59eb0472b52f49fba9d7bc9d13306914,3.6399738e-06,0.00011761926,0.99987864
87b993a7ab7c458384d3eb9bf58d9e64,0.00015313976,0.99868196,0.0011649008
b83676179a954af5aa169e46a3b88a9a,0.0006379265,0.99931645,4.5571232e-05
0105e675b2eb4c68b48c06521b852c18,0.0072487183,0.3933964,0.5993548
212920ebddb049a6a2ea370eeeebf3fa,2.4752106e-05,0.0031271665,0.99684805
59d3e1a9fa204e36a6e1c685c210be71,6.5199083e-06,0.00021967485,0.9997738
52d394709049419f91b50848fa8fa2a6,0.00014979967,0.9997681,8.209699e-05
73f0c5d697b849118c6ddb015bfdb5be,0.016545229,0.066262685,0.9171921
467ad9a2ed794ca0b8f024d4e16fd635,5.92385e-06,0.00018107018,0.999813
7e84a3e2cc23488da0e31e8780f52ffd,5.6040362e-06,0.00042981879,0.9995646
641f17b4967c447c9fb80c0f626dee56,0.00026592548,0.88684916,0.11288493
446e4a368e344c7a9e1b9a40ee77684d,0.009238305,0.0009298037,0.9898318
8974ece794654e3b900c4dffd541cc5b,3.643077e-06,0.00011620157,0.9998801
7a6646f59626433486ac3d7ac1e63009,0.00021265083,0.9997131,7.42493e-05
3d4a85dc4d5d47859411e126aad89484,3.6589893e-06,0.000119992,0.99987626
9f8e7cd5e7a24a29b189a1416db7e738,3.6273245e-06,0.00011420863,0.9998822
9c76620a33e34dcb8e2a3febc1929e25,0.00021174985,0.9940772,0.0057109958
7b919a0f58864cb0a1fcc8b57001b24e,3.601929e-06,0.00011721074,0.99987924
ccc9d2f023d541a4ab6843e009960d0f,3.6413678e-06,0.000114305905,0.999882
79ea4c985f8442b5b0fbe16be4b81203,7.922752e-06,0.00019676202,0.9997954
d9c2c2146e69407c8b8f79b7e5046544,3.6057959e-06,0.00011418402,0.9998822
c92908fbfb724c348adf36a67f958cc8,0.00019635765,0.0015509804,0.9982527
9d7c9f97b76e435bb6afbfb2cffd46b9,7.98037e-06,0.00024793198,0.9997441
24632a46a3754576bee563522968809e,0.00015593752,0.99980825,3.5799774e-05
a2aa8da2ff8d479bafc521f84f1f2bf3,4.901475e-06,0.000139277,0.99985576
263e4bdd51a44101858165af40fa7c09,0.00012872148,0.9998317,3.9610743e-05
3eef6f5eee114ac59988cc306f3c8c1b,3.4867173e-06,0.00013450136,0.9998621
17f29c8eb85d4ca09ca1ad9c0096a38c,0.0005494094,0.016173448,0.9832772
316d0b89ad8b4f0fa57dc41b2e06160c,3.5832552e-06,0.000117477925,0.9998789
9624e616f72a4562b6a28c3ce91140f9,3.6150361e-06,0.00011361837,0.9998828
eb8d4a4647f54e5381a4c55ad06d9430,3.6146878e-06,0.00011360613,0.9998828
7aba71aad54a4cddbccfe1bb485169b4,0.000120334385,0.9998417,3.791722e-05
bf28805c77674b769b93e37991f05b95,3.6042093e-06,0.00011562462,0.9998808
0ad0cba0c88146e0ac09b06e27a90ace,0.011012978,0.9888186,0.00016841877
366d6e51bf524d708efc4bd47ab3266f,0.00011619315,0.9998467,3.7051e-05
8c86aa17125c455c823357adbb065d7f,3.524248e-05,0.001229143,0.9987356
bc5146e907954c90adc2731635a24513,1.3406254e-05,0.00025342108,0.99973327
8a6efe3895d245a28b74d9d02621ab53,8.522706e-06,0.00022742794,0.999764
e03e8a2ed9fa41b8a3878ee32cbd2147,3.5943442e-06,0.00011846775,0.9998779
e58114b5769e4bd591aa7ddf2c8ad374,0.00019103751,0.04913567,0.9506733
a9238b1b56b14be097157cb22bae1e3c,0.0017716872,0.5230524,0.47517586
8eab60abe81c4a42baabd8fea5d43808,0.003307626,0.15315568,0.8435367
42fc8cf174a64b0ebbdfabcdcbc1e8d0,0.00060012954,0.98880637,0.010593511
a9fe801fda6844cea170f9b6c0b4434d,4.3654658e-05,0.0006607702,0.9992956
f80b1aa41fb64f7992acb6e7513df481,0.9349595,0.064965,7.5454955e-05
0b1b5a7e9d0d4fc29f4f28dbf9e09791,0.00013489446,0.9997507,0.000114483555
8a12c233d3134a4c9c250be5e9e2bfbd,0.0001245404,0.026254179,0.9736213
23256e22c7d7498886d581aa011d5f5a,0.000111853566,0.99984837,3.9724247e-05
c7c83e2b375d452184f09da0876d70d0,0.00868458,0.0053625926,0.98595285
b4e9cafd237f40e9b7339d72615eb29b,0.0001148025,0.9998462,3.8896396e-05
9a622b6b120140f6941966d4d0ac4068,0.002167052,0.0044433563,0.9933895
044adba31c8c4fdb9cbeab3347324e71,2.6844493e-05,0.0005797619,0.99939346
83d55d0f1a9d485d8daff89b264cd3c5,4.2520143e-05,0.018822959,0.9811344
55b3cbba47514dfca62816d026dddbc1,1.5084963e-05,0.00074432656,0.9992405
9572d115053041dcaed3880e72bee998,3.8995277e-06,0.0001509849,0.999845
63181c5a6b9d40b5bbc8d897eafba8e7,3.5856146e-06,0.00011724045,0.9998791
d3cca1d9974c455b98826ff1664d6691,0.00014534598,0.033215616,0.9666391
e7b3cce30fe145e1826329b047182e3b,0.00022115611,0.99247015,0.007308663
de40941af6c5422c82cc69c32a4b2b6c,4.4105686e-06,0.00016366036,0.9998319
0678309be87a4cb9bed5889e2b1ba19b,3.9250076e-06,0.00014410683,0.99985194
95ed2c8fd2f64c999e875a75fcee164d,0.000265624,0.9955715,0.004162907
7c7b9f2ce05f4db8b3f94330602a395d,3.6369972e-06,0.00011377134,0.9998826
8ab5c9ec67094b449507ab5a997d8b74,0.00012991029,0.9998312,3.891269e-05
130cc527ba38459188c7abf5d895aafb,6.596884e-05,0.00067814795,0.99925584
6d7e7511134444b9af01cbdb1fa415c4,3.888751e-06,0.00012223239,0.9998739
43a817179ca14e508d0944eb15475452,3.6801782e-06,0.00011454563,0.99988174
c2413bc628194098b7e8fd092db0be40,4.58939e-06,0.00014343267,0.99985194
815c151f3ff54a518ad74f87d2a10558,0.00017611397,0.99978966,3.4197103e-05
c4545fc05bca4114849e22b14bd8fca9,6.5317613e-06,0.00012955436,0.99986386
12ada390b71440dfa291403bd4e66805,0.00014517161,0.99933165,0.000523189
42553c18870c4bddb20386d3969bfd13,0.00048040124,0.003326773,0.9961928
37b84f91570f4c5d9ec05e2d61f57304,3.6457288e-06,0.000115265284,0.999881
f10884a995114e33935a7911d9dfbf86,7.666329e-06,0.0005086236,0.9994837
59689ed0215043f898c4bf2da796059c,7.827891e-06,0.0006911079,0.9993011
1b3fcb74e7804114b0a50898df46b61c,3.5649623e-06,0.00011629225,0.9998801
7d821215bf10492f890efc0ac2a8c127,0.9904551,0.0062813577,0.0032635462
0ae935594639479cb621d95f0e4003a6,5.013559e-06,0.00015715395,0.99983776
f5d7c62e69e44c2abf4bb2545ed3b4c0,0.00010921723,0.9998518,3.8986116e-05
9f02486acd89477683665c1f9a507250,4.617965e-05,0.017126443,0.9828274
d53c57d6e7e34c9d8a089b4b1ffcfca5,0.007340069,0.12634666,0.8663132
21c91a681a5b4949b4d16e3c5d00c2dd,1.9777837e-05,0.0024316916,0.9975485
e2adb24430154e868bb85279617cd779,0.00040368098,0.9975345,0.0020617724
ff6b43d055e94af9a292601170b6ec32,0.00012318717,0.99979836,7.8489735e-05
31cf3facebcd4bfcbb89c43529c70d63,3.885174e-06,0.00011554423,0.99988055
b1d66f7f08e947d28ae617d397fe03bd,0.0025189726,0.5424027,0.4550783
7a53a1249fe8415f9476f7607f2e068b,0.00038305114,0.887022,0.11259496
29352e9c666c48d2b58c12d80d029070,0.12033381,0.8779166,0.0017496116
13ab48d1673e42e0b06ed04e95544602,1.8745119e-05,0.0010777827,0.9989035
4c13f847333944fbb24b26f7de254a61,4.30603e-06,0.00019950807,0.9997962
458f29c3ef4c45b59279b22ecc186992,0.00058304047,0.90761536,0.09180161
b063f4430cd146c184cb6889a9861814,3.6026322e-06,0.00011660517,0.99987984
1a52b9f4030040b383b48e678937f42a,0.018673567,0.9811693,0.00015713587
27c9668f46ec43f79482492afeff973a,0.99929154,0.00062883046,7.9564394e-05
ce57e65261564f1d833ea65025a57d80,3.8700373e-06,0.00014164671,0.99985456
fa2e65f313974c9aa341d8126ecd3da8,0.15814424,0.8370287,0.004827061
94a9d40e77f1429c996f0f92b5d98c5f,0.00021646093,0.96837795,0.03140553
d2f45988ca064bdd90b78ab126fd20c8,3.821897e-06,0.00012577811,0.9998704
712c1ecddb754e9397c4d6cc86e11d52,0.9655997,0.003851048,0.03054921
a4fcb2e7fecc4f849f0869eec2f7daae,0.00034158526,0.83403605,0.1656223
dc4ba997d1f143a097ea9054a1f607a1,3.7911286e-06,0.00012352431,0.9998727
11db4275abc149ca91c81efcd866a448,1.3472243e-05,0.0001591565,0.9998274
671ec38b63e5477198d92d823440cdf8,0.012617579,0.0062395777,0.9811429
68eaa9db696d4d76a467fb1bdffa1c0a,3.673609e-06,0.000115018905,0.99988127
d217c451c83f4de98685a0a5e1386d2e,8.814151e-06,0.0004846251,0.9995066
a7b3cc00d2d34ba4808fd6f17508d924,0.47566608,0.11624735,0.40808654
83239cf48f024e72a54b23741a52e7b5,6.302169e-05,0.024598137,0.9753389
25b18dbb28bf4940b9f3891345f4eb80,0.9985228,0.0013649951,0.0001122103
5e38158ab6fe48748d2bdbdc094585cb,0.00012443408,0.9996911,0.00018445
971c9a66b0ac40b9b4d51466e0423613,3.672164e-06,0.0001193729,0.999877
37ff69fa544145368524dd0fece9edb3,3.6250217e-06,0.00011402668,0.99988234
07579b43b87e4255a02a2ae99f3f880d,0.00023831599,0.9990736,0.00068808976
79c889e64a62449d84838ad5fe82bace,0.00012819104,0.9998354,3.6402835e-05
67c0574e9db24b13a5d168da8f1a2341,0.0016105433,0.93758553,0.06080385
f0ac90075aaf4b36887750308f5b34d5,0.0017230756,0.1673317,0.8309452
1d595446f6cd42ab8b5ae5553781e04b,3.7591099e-06,0.00014500486,0.9998511
a7d67cfacc404e8f8addfbf2ebda4baa,3.625882e-06,0.00011521223,0.99988115
187ff712c5e54c8abc9721bcda6ce9f0,0.0001398969,0.0003030812,0.99955696
ee92993ebb35495c8dab342981f0f557,2.6056245e-05,0.0036856236,0.9962884
901b9f1186ec4af7a26ad608d3ca8fcb,0.00045900795,0.8312433,0.16829766
b230e10fdcf646ab830b70eb7a53f13e,0.7936567,0.20578972,0.0005535892
21c181d9bd61488288d3bc5453a23860,0.0001291645,0.99983513,3.5720455e-05
4837b2e484634b5e81f018c36840fd34,0.9973231,0.0025474313,0.00012951408
c152a64d78ed4c4cb81180312188708e,0.00018087449,0.007445031,0.9923741
1b5fa70acfe34c9c85f953be97f46a80,0.000111768626,0.0010677045,0.9988205
d0a62188f31c43868ea835d4ee4096fe,2.450926e-05,0.007188451,0.99278706
d70da57f52d44ef284e769b15a0ff95c,1.6830922e-05,0.0045667305,0.9954164
71767df1ad8148fc9026d3f156fa61da,0.0001409362,0.9925184,0.0073406487
87d83093a2114477ae3687dfddcaea15,3.6139352e-06,0.00011397364,0.99988246
d1479879bbe449a299a2236b6564c00b,0.0007305706,0.113667265,0.8856022
90a030ce94964e2d93313c39662e57f4,0.00013816572,0.9998215,4.0393043e-05
2d6f9b00bb4d4acfbee964f62a6c454c,3.6785761e-06,0.00011989022,0.9998764
a2628584f6e44c14b5aad9a9c80554ec,0.99983823,0.00015421098,7.492381e-06
24b0f33f0e7d4d89990997ce38fcd55d,2.1217646e-05,0.0010159771,0.9989629
cfdd80fb52464fe192a075f36f5b891e,0.62128097,0.35193354,0.026785472
0596074be6c0438d9d9c0431adeda515,8.614122e-06,0.00020327844,0.9997881
24764d66cf564a809d07d5a9f53809d3,3.5780306e-06,0.00011562407,0.9998808
a78315a22aa048a1b28be60dfebcfcdc,0.012758806,0.8895567,0.09768448
1f9def14771b4454ac81404e2264b48e,0.00011454118,0.9998343,5.1131836e-05
29f505836e114d1aa18d56ef8e6f8110,0.99973613,0.00025313723,1.07616925e-05
7f399cb46b5d4c938216081c62fe3295,3.8123246e-06,0.00011958318,0.9998766
6a20a4d5c8ab45e59169bec3327ef623,3.6234387e-06,0.00011602654,0.99988043
4d22526a6f134363a30bef2f3a56f7bf,3.6179995e-06,0.00011433252,0.9998821
